Date,Open,High,Low,Close,Volume,Adj Close
2002-12-13,59.84,59.84,58.40,58.58,12600,51.35
2002-12-12,59.55,60.00,59.00,59.71,5900,52.34
2002-12-11,58.59,59.84,58.59,59.54,7900,52.19
2002-12-10,58.00,58.73,58.00,58.50,13200,51.28
2002-12-09,57.75,58.20,57.75,57.89,7400,50.74
2002-12-06,58.66,58.86,57.33,58.00,12100,50.84
2002-12-05,59.60,59.69,58.74,59.14,12800,51.84
2002-12-04,59.75,60.00,59.31,59.64,8900,52.28
2002-12-03,59.73,59.80,59.24,59.26,7900,51.95
2002-12-02,57.23,59.50,57.00,59.50,17000,52.16
2002-11-29,57.20,57.70,56.72,57.23,3600,50.17
2002-11-27,57.62,57.65,56.55,57.17,9000,50.11
2002-11-26,56.80,57.87,56.74,57.69,16300,50.57
2002-11-25,57.50,57.50,56.73,56.79,13300,49.78
2002-11-22,57.50,57.51,56.08,56.08,22100,49.16
2002-11-21,58.95,59.00,57.73,57.73,13900,50.60
2002-11-20,58.15,58.99,57.74,58.98,5300,51.70
2002-11-19,58.60,58.60,57.70,57.97,7200,50.81
2002-11-18,55.75,58.70,55.75,58.32,23300,51.12
2002-11-15,55.90,56.00,54.70,55.02,17100,48.23
2002-11-14,56.10,56.50,54.00,55.90,21100,49.00
2002-11-13,55.95,56.50,55.06,56.10,10700,49.18
2002-11-12,55.58,56.73,54.99,55.91,23900,48.79
2002-11-11,55.95,56.35,55.00,55.72,14200,48.62
2002-11-08,55.02,55.87,54.88,55.36,9900,48.31
2002-11-07,54.95,55.36,54.59,55.19,6000,48.16
2002-11-06,54.89,55.16,54.01,54.88,7900,47.89
2002-11-05,54.16,55.28,54.16,55.15,12700,48.13
2002-11-04,53.35,54.45,52.52,54.38,14700,47.45
2002-11-01,53.30,53.35,52.31,52.57,12100,45.88
2002-10-31,52.79,53.38,52.73,53.28,15200,46.49
2002-10-30,51.35,52.76,51.35,52.50,9900,45.81
2002-10-29,50.50,52.13,50.50,51.99,33900,45.37
2002-10-28,49.10,51.22,49.10,50.75,25000,44.29
2002-10-25,49.03,50.00,48.56,49.55,82500,43.24
2002-10-24,48.19,49.03,48.15,48.56,55400,42.38
2002-10-23,48.09,48.18,47.93,48.18,9000,42.04
2002-10-22,48.49,48.49,47.39,47.70,22500,41.63
2002-10-21,48.00,48.40,47.95,48.38,11300,42.22
2002-10-18,47.95,48.00,47.57,48.00,15300,41.89
2002-10-17,47.85,48.00,47.58,47.88,10700,41.78
2002-10-16,48.43,48.43,47.50,47.61,5300,41.55
2002-10-15,48.00,48.75,47.76,47.94,16000,41.83
2002-10-14,47.64,48.60,47.00,48.23,10600,42.09
2002-10-11,46.76,47.60,46.76,47.25,3900,41.23
2002-10-10,48.00,48.01,47.21,47.55,6200,41.49
2002-10-09,46.51,47.76,46.51,47.47,32100,41.42
2002-10-08,47.00,47.99,46.81,47.14,20900,41.14
2002-10-07,47.16,47.85,46.02,47.37,12300,41.34
2002-10-04,47.99,47.99,47.22,47.28,5000,41.26
2002-10-03,47.97,48.01,47.45,47.66,40300,41.59
2002-10-02,48.00,48.00,47.25,48.00,37100,41.89
2002-10-01,47.55,47.55,46.53,47.38,33200,41.35
2002-09-30,48.00,48.00,46.82,46.90,32900,40.93
2002-09-27,47.77,48.01,46.84,47.50,31900,41.45
2002-09-26,47.20,47.80,46.32,47.80,27600,41.71
2002-09-25,47.26,47.26,46.50,47.04,33000,41.05
2002-09-24,45.76,47.18,45.75,47.17,89200,41.16
2002-09-23,47.17,47.17,46.56,46.90,4500,40.93
2002-09-20,46.51,47.17,46.51,47.17,29800,41.16
2002-09-19,46.66,46.99,46.10,46.12,5400,40.25
2002-09-18,46.74,47.00,46.73,47.00,4100,41.01
2002-09-17,47.34,47.35,46.75,47.18,8700,41.17
2002-09-16,47.45,47.45,46.75,47.25,10900,41.23
2002-09-13,47.55,48.09,46.50,47.00,10600,41.01
2002-09-12,48.59,48.59,47.55,47.72,6500,41.64
2002-09-11,48.60,49.16,48.60,48.95,5900,42.72
2002-09-10,49.74,49.74,48.71,48.71,16500,42.51
2002-09-09,50.05,50.05,49.15,49.68,20000,43.35
2002-09-06,48.00,49.87,47.08,49.15,12700,42.89
2002-09-05,48.44,48.61,47.63,48.11,13400,41.98
2002-09-04,49.25,49.50,48.50,48.74,4900,42.53
2002-09-03,48.26,50.10,48.26,49.51,15400,43.20
2002-08-30,50.00,50.00,48.35,48.36,4900,42.20
2002-08-29,49.51,50.00,49.01,50.00,14400,43.63
2002-08-28,49.43,50.99,49.32,49.49,25000,43.19
2002-08-27,50.60,51.88,49.50,49.50,12600,43.20
2002-08-26,49.70,52.05,49.24,51.49,18800,44.93
2002-08-23,50.17,50.17,48.75,49.41,6200,43.12
2002-08-22,49.86,50.10,49.11,50.10,9500,43.72
2002-08-21,49.05,50.00,48.80,49.84,22800,43.49
2002-08-20,48.40,49.30,47.00,49.30,20900,43.02
2002-08-19,46.01,48.39,45.53,48.39,20900,42.23
2002-08-16,45.03,46.20,44.91,46.15,17900,40.27
2002-08-15,44.45,44.90,44.09,44.90,18400,39.18
2002-08-14,44.28,44.29,43.50,43.58,8900,38.03
2002-08-13,43.48,44.00,43.08,43.69,14100,37.91
2002-08-12,43.61,45.38,43.42,44.45,9900,38.57
2002-08-09,43.50,44.00,43.01,43.50,5800,37.74
2002-08-08,43.80,44.00,43.00,43.00,11600,37.31
2002-08-07,44.45,44.50,43.50,44.43,3900,38.55
2002-08-06,43.43,44.22,43.15,43.89,12700,38.08
2002-08-05,44.64,45.13,42.39,42.83,18400,37.16
2002-08-02,47.00,47.19,43.01,44.50,18400,38.61
2002-08-01,48.12,48.12,46.23,46.87,16300,40.67
2002-07-31,48.20,48.45,47.50,47.70,7800,41.39
2002-07-30,48.95,49.70,47.75,48.47,7500,42.06
2002-07-29,47.51,48.95,46.76,48.95,16600,42.47
2002-07-26,49.01,49.75,48.37,48.38,23500,41.98
2002-07-25,44.29,49.22,44.16,49.02,28600,42.53
2002-07-24,42.26,45.00,41.78,44.48,13900,38.59
2002-07-23,43.00,43.50,42.32,42.34,4600,36.74
2002-07-22,43.99,43.99,42.33,43.35,16600,37.61
2002-07-19,43.95,44.50,42.95,43.30,12200,37.57
2002-07-18,43.52,43.95,43.43,43.70,8200,37.92
2002-07-17,42.49,43.50,42.37,43.50,34800,37.74
2002-07-16,41.99,42.71,41.51,42.10,6700,36.53
2002-07-15,42.54,42.54,41.38,41.99,10200,36.43
2002-07-12,41.76,42.29,41.30,41.86,7500,36.32
2002-07-11,43.83,43.83,41.75,41.85,6500,36.31
2002-07-10,42.55,43.44,42.55,43.25,3500,37.53
2002-07-09,43.29,43.29,42.30,42.51,6400,36.88
2002-07-08,42.30,42.93,42.30,42.62,3800,36.98
2002-07-05,42.39,43.40,42.39,42.45,600,36.83
2002-07-03,43.00,44.05,42.44,42.80,24100,37.14
2002-07-02,43.66,43.66,42.21,43.65,8600,37.87
2002-07-01,43.65,43.65,42.50,42.99,7600,37.30
2002-06-28,43.04,43.60,42.54,43.00,11900,37.31
2002-06-27,42.35,43.05,42.35,43.05,7600,37.35
2002-06-26,43.50,43.50,42.30,42.96,10400,37.27
2002-06-25,43.97,44.60,43.73,43.73,19800,37.94
2002-06-24,43.80,44.00,42.74,43.97,9400,38.15
2002-06-21,44.58,44.58,42.65,42.66,24400,37.01
2002-06-20,45.26,45.94,44.30,44.51,25600,38.62
2002-06-19,45.50,46.04,45.20,45.51,6400,39.49
2002-06-18,45.76,46.30,45.54,45.90,8600,39.83
2002-06-17,45.00,45.89,44.53,45.50,12700,39.48
2002-06-14,44.25,45.66,44.11,44.80,21700,38.87
2002-06-13,45.30,45.30,43.80,43.93,5300,38.12
2002-06-12,45.50,45.89,45.22,45.30,9800,39.30
2002-06-11,45.39,45.79,44.40,45.49,9000,39.47
2002-06-10,46.98,46.99,44.40,44.50,16800,38.61
2002-06-07,47.00,47.00,45.80,45.94,10900,39.86
2002-06-06,47.41,47.41,46.33,46.33,8600,40.20
2002-06-05,47.60,48.21,47.25,47.50,6600,41.21
2002-06-04,48.51,48.95,47.85,47.87,32000,41.53
2002-06-03,49.99,49.99,48.85,48.87,7600,42.40
2002-05-31,48.75,50.00,48.54,49.44,12600,42.90
2002-05-30,48.69,48.69,47.72,48.45,7500,42.04
2002-05-29,48.98,48.98,48.20,48.24,8400,41.86
2002-05-28,48.48,48.50,48.03,48.25,3700,41.86
2002-05-24,46.91,47.96,46.90,47.96,4400,41.61
2002-05-23,47.09,47.88,46.71,46.90,7500,40.69
2002-05-22,46.53,47.09,46.50,46.50,2000,40.35
2002-05-21,46.50,47.27,46.50,46.53,27400,40.37
2002-05-20,47.00,47.45,46.40,46.80,10400,40.61
2002-05-17,46.71,47.88,46.71,47.00,7900,40.78
2002-05-16,48.47,48.47,46.76,46.80,10300,40.61
2002-05-15,48.77,49.05,47.79,48.42,9300,42.01
2002-05-14,45.34,48.75,45.05,48.75,26700,42.08
2002-05-13,44.50,45.06,44.19,45.05,19800,38.89
2002-05-10,44.99,45.00,44.11,44.24,12300,38.19
2002-05-09,47.98,47.98,44.50,44.75,24400,38.63
2002-05-08,48.71,49.41,46.70,46.70,23400,40.31
2002-05-07,49.23,50.09,48.49,48.49,38400,41.86
2002-05-06,50.40,50.40,49.25,49.39,3700,42.63
2002-05-03,50.24,50.44,49.75,50.25,6400,43.38
2002-05-02,50.10,50.41,50.10,50.24,3300,43.37
2002-05-01,49.11,50.10,49.11,50.10,8300,43.25
2002-04-30,50.33,50.33,49.16,49.16,9700,42.44
2002-04-29,49.58,50.19,49.28,50.19,7100,43.32
2002-04-26,51.01,51.03,48.82,49.28,5300,42.54
2002-04-25,51.02,51.03,50.99,51.03,3000,44.05
2002-04-24,51.13,51.22,50.61,51.03,5000,44.05
2002-04-23,50.72,51.25,50.71,51.13,2500,44.14
2002-04-22,51.69,51.69,50.49,51.29,4900,44.27
2002-04-19,50.46,51.24,50.46,51.07,2300,44.08
2002-04-18,50.36,51.34,50.23,50.55,6100,43.64
2002-04-17,51.00,51.25,50.50,50.85,5200,43.89
2002-04-16,51.49,52.09,50.91,51.15,19000,44.15
2002-04-15,51.26,51.48,50.76,51.42,4800,44.39
2002-04-12,48.96,50.95,48.96,50.95,5900,43.98
2002-04-11,49.10,49.72,49.10,49.20,1200,42.47
2002-04-10,49.00,49.32,48.80,49.10,7200,42.38
2002-04-09,49.72,49.72,48.65,49.10,9600,42.38
2002-04-08,49.20,49.20,48.22,49.10,3500,42.38
2002-04-05,48.95,49.70,47.80,49.05,5000,42.34
2002-04-04,47.61,48.95,47.61,48.95,4800,42.25
2002-04-03,48.68,48.68,47.56,48.00,800,41.43
2002-04-02,48.36,48.36,47.90,47.92,1300,41.36
2002-04-01,48.90,49.10,48.39,48.51,1500,41.87
2002-03-28,48.51,49.10,48.51,49.00,4200,42.30
2002-03-27,48.75,49.10,48.65,49.00,7700,42.30
2002-03-26,48.95,49.48,48.50,48.88,7000,42.19
2002-03-25,49.98,50.10,49.06,49.68,3200,42.88
2002-03-22,48.45,49.99,48.45,49.87,12100,43.05
2002-03-21,47.80,48.45,47.63,48.45,4100,41.82
2002-03-20,47.52,47.87,47.25,47.42,1300,40.93
2002-03-19,46.90,47.88,46.90,47.88,4300,41.33
2002-03-18,46.60,46.90,46.28,46.90,2000,40.48
2002-03-15,45.56,46.40,45.56,46.07,3300,39.77
2002-03-14,45.80,46.60,45.43,45.79,8200,39.53
2002-03-13,46.00,46.00,45.34,45.60,1300,39.36
2002-03-12,45.25,45.99,45.12,45.97,1500,39.68
2002-03-11,45.27,46.10,45.25,45.63,4100,39.39
2002-03-08,45.63,46.00,45.12,46.00,4500,39.71
2002-03-07,45.82,45.82,45.22,45.33,2300,39.13
2002-03-06,44.99,46.00,44.99,46.00,10200,39.71
2002-03-05,43.66,45.00,43.66,45.00,6700,38.84
2002-03-04,43.99,44.25,43.76,44.25,6900,38.20
2002-03-01,44.00,44.00,43.80,44.00,6300,37.98
2002-02-28,43.98,44.29,43.58,44.25,8700,38.20
2002-02-27,43.95,43.95,43.90,43.95,300,37.94
2002-02-26,44.71,44.71,43.81,43.95,1600,37.94
2002-02-25,43.76,44.00,43.56,44.00,2400,37.98
2002-02-22,44.03,44.13,43.75,43.76,7400,37.77
2002-02-21,44.51,45.00,44.25,44.25,17500,38.20
2002-02-20,44.99,45.10,44.50,44.50,8800,38.41
2002-02-19,45.27,45.33,44.51,44.55,2900,38.46
2002-02-15,45.20,45.25,44.28,44.77,2300,38.65
2002-02-14,44.15,45.08,44.14,44.75,5200,38.63
2002-02-13,44.18,45.00,43.81,45.00,5000,38.84
2002-02-12,43.27,44.25,43.01,44.18,9100,37.92
2002-02-11,42.32,43.25,42.30,42.97,5800,36.88
2002-02-08,42.37,42.39,41.51,41.90,1900,35.96
2002-02-07,41.10,42.00,41.10,41.70,1900,35.79
2002-02-06,41.50,41.60,41.49,41.60,600,35.71
2002-02-05,41.38,41.50,41.00,41.50,1800,35.62
2002-02-04,40.77,41.65,40.77,41.00,3800,35.19
2002-01-31,41.55,42.00,41.00,42.00,9100,36.05
2002-01-30,41.00,41.54,40.50,41.03,7400,35.22
2002-01-29,41.00,41.00,40.14,40.65,2400,34.89
2002-01-28,40.25,40.95,40.25,40.95,1600,35.15
2002-01-25,41.00,41.00,40.28,40.57,3300,34.82
2002-01-24,40.74,41.00,40.01,40.75,7900,34.98
2002-01-23,39.38,41.08,39.36,40.50,9200,34.76
2002-01-22,39.50,39.97,39.50,39.75,7700,34.12
2002-01-18,39.23,39.92,39.19,39.51,7600,33.91
2002-01-17,38.21,39.07,38.21,39.06,2200,33.53
2002-01-16,38.34,38.55,38.20,38.46,10700,33.01
2002-01-15,38.15,38.36,37.70,38.04,21600,32.65
2002-01-14,40.73,40.73,37.50,37.50,45600,32.19
2002-01-11,40.19,40.69,39.86,40.24,4300,34.54
2002-01-10,39.65,40.25,39.50,39.92,7400,34.26
2002-01-09,40.00,40.20,39.70,39.85,4500,34.20
2002-01-08,40.00,40.30,39.80,39.83,4100,34.19
2002-01-07,41.10,41.10,39.96,40.02,3200,34.35
2002-01-04,39.01,41.01,38.70,41.01,10400,35.20
2002-01-03,37.24,38.40,37.24,38.40,7500,32.96
2002-01-02,37.75,38.19,37.41,38.15,3000,32.75
2001-12-31,38.02,38.22,37.30,37.86,14300,32.50
2001-12-28,38.95,39.11,37.95,38.41,12800,32.97
2001-12-27,38.93,38.93,38.52,38.86,2400,33.35
2001-12-26,38.75,39.15,38.46,38.64,2700,33.17
2001-12-24,38.99,39.00,38.60,38.60,800,33.13
2001-12-21,38.40,38.84,38.28,38.34,6800,32.91
2001-12-20,38.06,39.00,38.06,38.22,3900,32.81
2001-12-19,40.08,40.08,38.05,38.25,9800,32.83
2001-12-18,40.00,40.00,39.63,40.00,2800,34.33
2001-12-17,39.09,39.60,38.51,39.60,5600,33.99
2001-12-14,38.99,39.06,37.94,39.05,2100,33.52
2001-12-13,38.45,38.79,38.00,38.00,2300,32.62
2001-12-12,38.65,38.99,38.46,38.99,1500,33.47
2001-12-11,38.79,39.25,38.34,38.37,2100,32.93
2001-12-10,39.04,39.25,38.43,38.99,4200,33.47
2001-12-07,38.68,39.00,38.28,38.97,3200,33.45
2001-12-06,38.50,38.55,38.00,38.01,6600,32.62
2001-12-05,37.85,38.50,37.28,37.93,56600,32.56
2001-12-04,36.80,37.78,36.80,37.05,16000,31.80
2001-12-03,37.38,37.38,36.85,37.00,2000,31.76
2001-11-30,37.74,37.75,36.96,37.10,17000,31.84
2001-11-29,37.91,37.91,37.19,37.30,5100,32.02
2001-11-28,37.98,37.99,37.39,37.90,3300,32.53
2001-11-27,38.22,38.23,37.38,37.38,17900,32.08
2001-11-26,37.95,38.03,37.35,37.98,5500,32.60
2001-11-23,37.57,38.10,37.32,38.10,1400,32.70
2001-11-21,37.31,38.08,37.31,38.00,3500,32.62
2001-11-20,38.28,38.29,37.28,37.87,2900,32.50
2001-11-19,38.38,38.38,37.01,37.35,2500,32.06
2001-11-16,38.30,38.64,38.00,38.00,12000,32.62
2001-11-15,37.01,37.60,37.00,37.43,6100,32.13
2001-11-14,38.19,38.20,38.01,38.20,1400,32.79
2001-11-13,37.64,38.20,37.64,38.00,2500,32.40
2001-11-12,37.81,38.11,37.80,37.80,2300,32.23
2001-11-09,37.35,38.00,37.25,37.25,3400,31.76
2001-11-08,37.78,38.11,37.38,38.00,2300,32.40
2001-11-07,38.00,38.00,37.78,38.00,3200,32.40
2001-11-06,38.26,38.27,37.35,38.00,4300,32.40
2001-11-05,37.01,38.30,37.01,38.30,2300,32.66
2001-11-02,38.00,38.04,37.92,37.92,5500,32.33
2001-11-01,37.74,38.00,37.28,38.00,3500,32.40
2001-10-31,37.15,38.25,37.12,38.25,3700,32.61
2001-10-30,37.01,37.91,37.01,37.06,1900,31.60
2001-10-29,38.12,38.12,37.17,37.55,19900,32.02
2001-10-26,37.45,38.00,37.45,38.00,3000,32.40
2001-10-25,38.10,38.10,37.04,37.49,11800,31.97
2001-10-24,38.00,38.30,37.95,38.02,13600,32.42
2001-10-23,38.10,38.10,37.40,37.75,14700,32.19
2001-10-22,38.00,38.00,37.95,38.00,3500,32.40
2001-10-19,37.97,37.99,36.70,37.39,9300,31.88
2001-10-18,37.45,37.91,37.03,37.63,3500,32.09
2001-10-17,38.42,38.42,37.76,37.83,11800,32.26
2001-10-16,38.00,38.39,37.71,38.29,18000,32.65
2001-10-15,37.90,38.29,37.40,37.43,1600,31.92
2001-10-12,38.05,38.35,37.91,38.08,700,32.47
2001-10-11,40.95,40.95,38.30,38.46,19300,32.79
2001-10-10,37.64,38.20,37.15,38.00,8700,32.40
2001-10-09,37.42,37.50,36.53,36.53,3600,31.15
2001-10-08,38.00,38.00,37.50,37.50,600,31.98
2001-10-05,38.65,38.65,37.60,37.60,1800,32.06
2001-10-04,38.00,38.39,38.00,38.00,4200,32.40
2001-10-03,38.44,38.44,36.09,37.92,12300,32.33
2001-10-02,37.17,38.99,37.17,38.99,9000,33.25
2001-10-01,38.63,38.65,36.73,38.30,11300,32.66
2001-09-28,37.30,38.65,37.30,37.75,2400,32.19
2001-09-27,38.01,38.98,37.33,37.33,3100,31.83
2001-09-26,39.78,39.78,37.56,38.54,5000,32.86
2001-09-25,39.80,39.80,37.58,38.25,4800,32.61
2001-09-24,41.04,41.06,37.54,38.34,7700,32.69
2001-09-21,38.53,38.53,36.51,37.03,7400,31.57
2001-09-20,37.60,38.14,37.60,37.60,2900,32.06
2001-09-19,40.40,40.40,37.25,38.06,4200,32.45
2001-09-18,39.15,40.15,38.40,38.40,16500,32.74
2001-09-17,36.24,40.96,36.24,39.15,7600,33.38
2001-09-10,40.00,40.00,38.40,38.66,8400,32.96
2001-09-07,40.94,41.35,40.44,41.34,2300,35.25
2001-09-06,41.63,41.63,41.10,41.47,5100,35.36
2001-09-05,41.73,41.73,41.30,41.35,7700,35.26
2001-09-04,40.06,42.24,39.78,41.70,42900,35.56
2001-08-31,39.99,40.50,39.99,40.35,9300,34.41
2001-08-30,39.75,40.00,38.00,38.65,2800,32.96
2001-08-29,39.00,40.55,38.05,40.10,2600,34.19
2001-08-28,38.65,40.65,37.60,38.88,4600,33.15
2001-08-27,39.60,40.25,38.36,39.86,1500,33.99
2001-08-24,39.42,39.60,38.03,39.50,400,33.68
2001-08-23,39.20,39.40,37.84,39.34,3700,33.54
2001-08-22,38.74,39.14,37.80,39.14,2000,33.37
2001-08-21,37.85,38.80,37.84,37.84,2100,32.27
2001-08-20,37.50,38.60,37.20,38.19,6500,32.56
2001-08-17,39.74,39.74,39.05,39.74,5600,33.89
2001-08-16,39.20,39.75,39.20,39.75,1300,33.89
2001-08-15,39.12,39.50,38.53,39.20,3100,33.42
2001-08-14,38.82,39.12,38.41,39.12,8800,33.14
2001-08-13,37.50,38.65,37.50,38.59,4100,32.69
2001-08-10,37.74,37.90,37.70,37.90,2500,32.11
2001-08-09,37.60,37.65,37.15,37.65,500,31.90
2001-08-08,37.70,37.90,37.10,37.10,4300,31.43
2001-08-07,37.10,37.96,36.76,37.03,11300,31.37
2001-08-06,37.99,38.00,37.14,37.20,1600,31.52
2001-08-03,37.11,37.80,37.02,37.60,2900,31.86
2001-08-02,37.84,37.84,37.10,37.10,1100,31.43
2001-08-01,36.90,38.25,36.90,37.88,1800,32.09
2001-07-31,38.23,38.23,37.01,37.01,600,31.36
2001-07-30,37.50,37.90,37.50,37.53,700,31.80
2001-07-27,37.08,37.84,37.08,37.84,700,32.06
2001-07-26,37.90,37.90,37.15,37.15,8200,31.47
2001-07-25,36.17,37.85,36.17,37.25,16600,31.56
2001-07-24,37.45,38.45,37.35,38.06,3200,32.25
2001-07-23,38.45,38.45,36.90,37.25,2000,31.56
2001-07-20,37.90,38.16,36.95,36.95,3100,31.31
2001-07-19,38.90,38.90,38.62,38.75,3100,32.83
2001-07-18,39.12,39.12,38.71,38.90,43000,32.96
2001-07-17,39.17,39.40,39.12,39.30,2400,33.30
2001-07-16,39.12,39.80,39.12,39.15,2200,33.17
2001-07-13,39.60,39.74,39.15,39.33,1100,33.32
2001-07-12,39.60,39.60,39.06,39.50,2500,33.47
2001-07-11,38.01,39.49,37.54,39.49,4200,33.46
2001-07-10,38.68,39.75,38.51,38.69,9000,32.78
2001-07-09,40.66,40.66,39.00,39.64,1600,33.58
2001-07-06,39.00,40.68,39.00,40.54,2600,34.35
2001-07-05,39.95,40.50,39.95,40.45,2200,34.27
2001-07-03,39.65,39.95,39.65,39.95,1200,33.85
2001-07-02,39.65,39.65,39.00,39.45,9800,33.42
2001-06-29,39.75,39.75,38.60,39.35,8800,33.34
2001-06-28,39.88,39.90,39.37,39.90,83300,33.80
2001-06-27,39.95,39.95,39.35,39.90,2200,33.80
2001-06-26,39.55,39.85,39.51,39.51,2900,33.47
2001-06-25,40.50,40.50,39.57,40.01,2800,33.90
2001-06-22,40.30,40.67,39.52,39.70,7600,33.63
2001-06-21,40.54,40.54,39.87,40.00,7800,33.89
2001-06-20,39.85,40.45,39.10,39.85,6100,33.76
2001-06-19,39.80,40.45,39.80,39.85,2100,33.76
2001-06-18,39.95,39.95,39.79,39.85,4200,33.76
2001-06-15,40.46,40.46,40.00,40.05,5100,33.93
2001-06-14,40.72,40.72,40.23,40.23,2700,34.08
2001-06-13,40.33,40.60,40.30,40.31,2700,34.15
2001-06-12,40.51,40.51,40.40,40.40,1000,34.23
2001-06-11,40.40,40.72,40.33,40.33,1300,34.17
2001-06-08,40.74,40.74,40.40,40.40,1600,34.23
2001-06-07,41.00,41.00,40.68,40.68,5300,34.47
2001-06-06,40.55,40.99,40.55,40.80,1200,34.57
2001-06-05,40.55,40.75,40.55,40.55,3800,34.36
2001-06-04,40.50,40.69,40.50,40.69,2300,34.47
2001-06-01,40.60,40.60,40.10,40.45,7400,34.27
2001-05-31,40.75,40.75,40.31,40.31,2300,34.15
2001-05-30,40.75,40.75,40.32,40.32,800,34.16
2001-05-29,40.75,40.75,40.42,40.60,1900,34.40
2001-05-25,40.50,40.64,40.50,40.54,5600,34.35
2001-05-24,40.50,40.64,40.50,40.64,4500,34.43
2001-05-23,40.49,40.65,40.49,40.60,23300,34.40
2001-05-22,40.42,40.58,40.40,40.53,146600,34.34
2001-05-21,40.47,40.90,40.31,40.42,13700,34.24
2001-05-18,40.35,40.35,40.35,40.35,300,34.19
2001-05-17,40.35,40.60,40.35,40.58,1200,34.38
2001-05-16,40.56,40.63,40.56,40.60,10500,34.40
2001-05-15,40.60,40.65,40.54,40.54,12500,34.13
2001-05-14,40.43,40.70,40.43,40.65,62300,34.23
2001-05-11,40.50,40.55,40.50,40.50,2100,34.10
2001-05-10,40.55,40.55,40.35,40.49,5400,34.09
2001-05-09,40.55,40.75,40.50,40.50,3400,34.10
2001-05-08,40.51,40.93,40.51,40.93,700,34.46
2001-05-07,40.26,40.50,40.25,40.50,2700,34.10
2001-05-04,40.25,41.00,40.25,40.50,500,34.10
2001-05-03,40.50,41.07,40.50,40.50,6200,34.10
2001-05-02,40.42,40.42,39.76,39.87,2000,33.57
2001-05-01,39.64,41.88,39.64,39.87,9200,33.57
2001-04-30,39.74,39.75,39.39,39.47,1000,33.23
2001-04-27,39.72,39.94,39.63,39.63,5000,33.37
2001-04-26,39.78,39.90,39.60,39.60,400,33.34
2001-04-25,39.51,39.88,39.51,39.88,3700,33.58
2001-04-24,40.00,40.00,40.00,40.00,100,33.68
2001-04-23,40.00,40.00,39.53,40.00,7300,33.68
2001-04-20,39.50,40.00,39.50,40.00,1300,33.68
2001-04-19,39.93,40.19,39.45,40.00,12900,33.68
2001-04-18,39.32,39.32,38.95,39.00,8500,32.84
2001-04-17,39.18,39.97,39.18,39.95,900,33.64
2001-04-16,39.18,40.00,39.18,39.32,3800,33.11
2001-04-12,39.70,39.70,39.50,39.50,1900,33.26
2001-04-11,40.05,40.05,39.33,39.33,8600,33.12
2001-04-10,39.41,40.00,39.41,39.75,3800,33.47
2001-04-09,39.49,39.49,38.64,38.90,6100,32.75
2001-04-06,38.56,39.62,38.50,39.19,2200,33.00
2001-04-05,40.00,40.00,38.50,38.95,500,32.80
2001-04-04,38.09,39.88,38.06,38.62,2100,32.52
2001-04-03,39.00,39.56,38.88,38.88,800,32.73
2001-04-02,38.94,39.94,38.94,39.94,2800,33.63
2001-03-30,38.00,40.44,38.00,40.44,12000,34.05
2001-03-29,40.00,40.00,38.75,39.31,14300,33.10
2001-03-28,40.25,40.25,38.25,39.25,5700,33.05
2001-03-27,39.50,40.25,39.28,39.81,6600,33.52
2001-03-26,39.75,40.25,38.69,38.69,2100,32.57
2001-03-23,39.50,39.69,39.00,39.69,4600,33.42
2001-03-22,39.00,39.98,38.38,39.19,4400,33.00
2001-03-21,40.38,40.38,39.00,39.00,3800,32.84
2001-03-20,40.00,40.44,39.88,40.00,3000,33.68
2001-03-19,40.00,40.00,38.56,39.38,7500,33.15
2001-03-16,41.25,41.62,37.69,38.06,9500,32.05
2001-03-15,40.75,41.25,39.62,41.25,8200,34.73
2001-03-14,38.56,39.44,38.50,39.00,2700,32.84
2001-03-13,40.00,40.50,38.50,39.62,5800,33.36
2001-03-12,39.62,39.75,39.25,39.25,2600,33.05
2001-03-09,40.00,40.00,39.56,39.94,4100,33.63
2001-03-08,39.25,39.50,39.09,39.50,6900,33.26
2001-03-07,40.28,41.41,39.00,39.00,5500,32.84
2001-03-06,41.91,41.91,40.50,40.50,3000,34.10
2001-03-05,41.00,41.94,39.00,39.25,8100,33.05
2001-03-02,39.19,42.00,39.19,42.00,7200,35.36
2001-03-01,38.88,39.69,38.88,39.19,3000,33.00
2001-02-28,40.47,40.47,39.00,39.00,11700,32.84
2001-02-27,41.19,41.19,39.38,40.39,5200,34.01
2001-02-26,41.44,41.44,40.56,40.56,8500,34.15
2001-02-23,39.62,41.00,39.44,41.00,2600,34.52
2001-02-22,41.38,41.44,39.62,40.00,3000,33.68
2001-02-21,39.16,41.20,39.12,40.50,2500,34.10
2001-02-20,40.88,42.00,40.06,41.00,6600,34.52
2001-02-16,40.00,42.50,40.00,41.69,8700,35.10
2001-02-15,39.56,40.75,39.56,39.75,1200,33.47
2001-02-14,40.19,41.25,40.19,40.56,2500,34.15
2001-02-13,40.00,41.94,39.50,40.56,9400,33.94
2001-02-12,41.12,42.25,41.06,41.38,48200,34.62
2001-02-09,39.95,40.44,39.81,40.44,2400,33.84
2001-02-08,39.62,40.88,39.50,40.88,4900,34.20
2001-02-07,40.00,41.00,39.94,40.25,10700,33.68
2001-02-06,40.25,40.25,39.31,39.94,3700,33.42
2001-02-05,39.75,39.94,39.38,39.75,9700,33.26
2001-02-02,40.81,40.81,39.62,40.00,8500,33.47
